Source	Target	Weight
9606.ENSP00000293725	9606.ENSP00000439017	0.816928
9606.ENSP00000439017	9606.ENSP00000293725	0.816928
9606.ENSP00000245907	9606.ENSP00000306361	0.816914
9606.ENSP00000306361	9606.ENSP00000245907	0.816914
9606.ENSP00000340982	9606.ENSP00000344729	0.816902
9606.ENSP00000344729	9606.ENSP00000340982	0.816902
9606.ENSP00000217420	9606.ENSP00000344786	0.816844
9606.ENSP00000298545	9606.ENSP00000357547	0.816844
9606.ENSP00000344786	9606.ENSP00000217420	0.816844
9606.ENSP00000357547	9606.ENSP00000298545	0.816844
9606.ENSP00000207457	9606.ENSP00000305596	0.816757
9606.ENSP00000305596	9606.ENSP00000207457	0.816757
9606.ENSP00000157812	9606.ENSP00000401802	0.816735
9606.ENSP00000401802	9606.ENSP00000157812	0.816735
9606.ENSP00000265062	9606.ENSP00000387286	0.816721
9606.ENSP00000387286	9606.ENSP00000265062	0.816721
9606.ENSP00000220849	9606.ENSP00000436049	0.816718
9606.ENSP00000436049	9606.ENSP00000220849	0.816718
9606.ENSP00000335437	9606.ENSP00000468153	0.816708
9606.ENSP00000468153	9606.ENSP00000335437	0.816708
9606.ENSP00000341905	9606.ENSP00000439601	0.816660
9606.ENSP00000439601	9606.ENSP00000341905	0.816660
9606.ENSP00000270800	9606.ENSP00000307342	0.816559
9606.ENSP00000307342	9606.ENSP00000270800	0.816559
9606.ENSP00000216181	9606.ENSP00000358866	0.816423
9606.ENSP00000358866	9606.ENSP00000216181	0.816423
9606.ENSP00000309474	9606.ENSP00000354125	0.816386
9606.ENSP00000354125	9606.ENSP00000309474	0.816386
9606.ENSP00000295824	9606.ENSP00000386770	0.816380
9606.ENSP00000386770	9606.ENSP00000295824	0.816380
9606.ENSP00000011292	9606.ENSP00000303963	0.816379
9606.ENSP00000303963	9606.ENSP00000011292	0.816379
9606.ENSP00000264144	9606.ENSP00000375778	0.816372
9606.ENSP00000375778	9606.ENSP00000264144	0.816372
9606.ENSP00000290378	9606.ENSP00000387176	0.816358
9606.ENSP00000387176	9606.ENSP00000290378	0.816358
9606.ENSP00000252245	9606.ENSP00000307014	0.816353
9606.ENSP00000307014	9606.ENSP00000252245	0.816353
9606.ENSP00000181383	9606.ENSP00000378130	0.816303
9606.ENSP00000378130	9606.ENSP00000181383	0.816303
9606.ENSP00000226760	9606.ENSP00000362285	0.816263
9606.ENSP00000362285	9606.ENSP00000226760	0.816263
9606.ENSP00000362285	9606.ENSP00000406145	0.816263
9606.ENSP00000406145	9606.ENSP00000362285	0.816263
9606.ENSP00000346148	9606.ENSP00000360290	0.816245
9606.ENSP00000360290	9606.ENSP00000346148	0.816245
9606.ENSP00000436812	9606.ENSP00000485659	0.816226
9606.ENSP00000485659	9606.ENSP00000436812	0.816226
9606.ENSP00000302961	9606.ENSP00000351777	0.816221
9606.ENSP00000351777	9606.ENSP00000302961	0.816221
9606.ENSP00000348821	9606.ENSP00000484342	0.816201
9606.ENSP00000484342	9606.ENSP00000348821	0.816201
9606.ENSP00000274242	9606.ENSP00000420311	0.816188
9606.ENSP00000420311	9606.ENSP00000274242	0.816188
9606.ENSP00000315554	9606.ENSP00000344729	0.816118
9606.ENSP00000344729	9606.ENSP00000315554	0.816118
9606.ENSP00000406145	9606.ENSP00000421169	0.816105
9606.ENSP00000421169	9606.ENSP00000406145	0.816105
9606.ENSP00000061240	9606.ENSP00000350630	0.816104
9606.ENSP00000350630	9606.ENSP00000061240	0.816104
9606.ENSP00000346015	9606.ENSP00000355315	0.816079
9606.ENSP00000355315	9606.ENSP00000346015	0.816079
9606.ENSP00000255084	9606.ENSP00000411821	0.816031
9606.ENSP00000411821	9606.ENSP00000255084	0.816031
9606.ENSP00000257287	9606.ENSP00000362962	0.815931
9606.ENSP00000362962	9606.ENSP00000257287	0.815931
9606.ENSP00000421169	9606.ENSP00000422969	0.815929
9606.ENSP00000422969	9606.ENSP00000421169	0.815929
9606.ENSP00000354694	9606.ENSP00000480218	0.815907
9606.ENSP00000480218	9606.ENSP00000354694	0.815907
9606.ENSP00000369438	9606.ENSP00000381494	0.815851
9606.ENSP00000381494	9606.ENSP00000369438	0.815851
9606.ENSP00000334197	9606.ENSP00000335565	0.815842
9606.ENSP00000335565	9606.ENSP00000334197	0.815842
9606.ENSP00000369965	9606.ENSP00000449328	0.815832
9606.ENSP00000449328	9606.ENSP00000369965	0.815832
9606.ENSP00000375475	9606.ENSP00000383223	0.815829
9606.ENSP00000383223	9606.ENSP00000375475	0.815829
9606.ENSP00000251472	9606.ENSP00000365107	0.815774
9606.ENSP00000365107	9606.ENSP00000251472	0.815774
9606.ENSP00000252575	9606.ENSP00000287766	0.815680
9606.ENSP00000287766	9606.ENSP00000252575	0.815680
9606.ENSP00000339449	9606.ENSP00000480538	0.815666
9606.ENSP00000480538	9606.ENSP00000339449	0.815666
9606.ENSP00000222247	9606.ENSP00000386717	0.815584
9606.ENSP00000386717	9606.ENSP00000222247	0.815584
9606.ENSP00000314480	9606.ENSP00000374240	0.815550
9606.ENSP00000374240	9606.ENSP00000314480	0.815550
9606.ENSP00000229270	9606.ENSP00000378669	0.815457
9606.ENSP00000378669	9606.ENSP00000229270	0.815457
9606.ENSP00000301071	9606.ENSP00000451560	0.815442
9606.ENSP00000366637	9606.ENSP00000481581	0.815442
9606.ENSP00000451560	9606.ENSP00000301071	0.815442
9606.ENSP00000481581	9606.ENSP00000366637	0.815442
9606.ENSP00000379506	9606.ENSP00000410059	0.815433
9606.ENSP00000410059	9606.ENSP00000379506	0.815433
9606.ENSP00000278572	9606.ENSP00000376056	0.815421
9606.ENSP00000376056	9606.ENSP00000278572	0.815421
9606.ENSP00000369907	9606.ENSP00000376213	0.815349
9606.ENSP00000376213	9606.ENSP00000369907	0.815349
9606.ENSP00000375820	9606.ENSP00000392024	0.815333
9606.ENSP00000392024	9606.ENSP00000375820	0.815333
9606.ENSP00000379702	9606.ENSP00000416809	0.815302
9606.ENSP00000416809	9606.ENSP00000379702	0.815302
9606.ENSP00000307342	9606.ENSP00000311336	0.815222
9606.ENSP00000311336	9606.ENSP00000307342	0.815222
9606.ENSP00000351884	9606.ENSP00000426271	0.815182
9606.ENSP00000426271	9606.ENSP00000351884	0.815182
9606.ENSP00000078429	9606.ENSP00000400717	0.815177
9606.ENSP00000400717	9606.ENSP00000078429	0.815177
9606.ENSP00000360157	9606.ENSP00000371940	0.815038
9606.ENSP00000371940	9606.ENSP00000360157	0.815038
9606.ENSP00000251645	9606.ENSP00000377570	0.814993
9606.ENSP00000377570	9606.ENSP00000251645	0.814993
9606.ENSP00000278590	9606.ENSP00000355523	0.814954
9606.ENSP00000355523	9606.ENSP00000278590	0.814954
9606.ENSP00000344547	9606.ENSP00000467466	0.814917
9606.ENSP00000467466	9606.ENSP00000344547	0.814917
9606.ENSP00000262105	9606.ENSP00000265056	0.814821
9606.ENSP00000265056	9606.ENSP00000262105	0.814821
9606.ENSP00000302935	9606.ENSP00000365891	0.814784
9606.ENSP00000365891	9606.ENSP00000302935	0.814784
9606.ENSP00000334197	9606.ENSP00000377583	0.814780
9606.ENSP00000377583	9606.ENSP00000334197	0.814780
9606.ENSP00000307014	9606.ENSP00000413479	0.814773
9606.ENSP00000413479	9606.ENSP00000307014	0.814773
9606.ENSP00000340979	9606.ENSP00000362285	0.814772
9606.ENSP00000362285	9606.ENSP00000340979	0.814772
9606.ENSP00000287042	9606.ENSP00000356705	0.814677
9606.ENSP00000356705	9606.ENSP00000287042	0.814677
9606.ENSP00000352836	9606.ENSP00000380310	0.814667
9606.ENSP00000380310	9606.ENSP00000352836	0.814667
9606.ENSP00000348419	9606.ENSP00000404127	0.814658
9606.ENSP00000404127	9606.ENSP00000348419	0.814658
9606.ENSP00000334996	9606.ENSP00000340982	0.814627
9606.ENSP00000340982	9606.ENSP00000334996	0.814627
9606.ENSP00000397693	9606.ENSP00000417696	0.814570
9606.ENSP00000417696	9606.ENSP00000397693	0.814570
9606.ENSP00000344729	9606.ENSP00000360107	0.814561
9606.ENSP00000360107	9606.ENSP00000344729	0.814561
9606.ENSP00000355657	9606.ENSP00000484789	0.814554
9606.ENSP00000484789	9606.ENSP00000355657	0.814554
9606.ENSP00000357547	9606.ENSP00000404232	0.814526
9606.ENSP00000404232	9606.ENSP00000357547	0.814526
9606.ENSP00000268876	9606.ENSP00000378289	0.814521
9606.ENSP00000378289	9606.ENSP00000268876	0.814521
9606.ENSP00000295987	9606.ENSP00000296452	0.814452
9606.ENSP00000296452	9606.ENSP00000295987	0.814452
9606.ENSP00000301740	9606.ENSP00000435210	0.814394
9606.ENSP00000435210	9606.ENSP00000301740	0.814394
9606.ENSP00000339720	9606.ENSP00000359098	0.814344
9606.ENSP00000359098	9606.ENSP00000339720	0.814344
9606.ENSP00000295201	9606.ENSP00000358212	0.814254
9606.ENSP00000358212	9606.ENSP00000295201	0.814254
9606.ENSP00000411816	9606.ENSP00000418112	0.814177
9606.ENSP00000418112	9606.ENSP00000411816	0.814177
9606.ENSP00000375238	9606.ENSP00000383225	0.814163
9606.ENSP00000383225	9606.ENSP00000375238	0.814163
9606.ENSP00000325564	9606.ENSP00000384894	0.814153
9606.ENSP00000384894	9606.ENSP00000325564	0.814153
9606.ENSP00000306261	9606.ENSP00000330101	0.814132
9606.ENSP00000330101	9606.ENSP00000306261	0.814132
9606.ENSP00000217402	9606.ENSP00000469240	0.814119
9606.ENSP00000469240	9606.ENSP00000217402	0.814119
9606.ENSP00000440365	9606.ENSP00000447931	0.814037
9606.ENSP00000447931	9606.ENSP00000440365	0.814037
9606.ENSP00000216139	9606.ENSP00000228850	0.814012
9606.ENSP00000228850	9606.ENSP00000216139	0.814012
9606.ENSP00000239151	9606.ENSP00000239165	0.813974
9606.ENSP00000239165	9606.ENSP00000239151	0.813974
9606.ENSP00000378130	9606.ENSP00000416561	0.813955
9606.ENSP00000416561	9606.ENSP00000378130	0.813955
9606.ENSP00000239926	9606.ENSP00000350332	0.813916
9606.ENSP00000350332	9606.ENSP00000239926	0.813916
9606.ENSP00000284669	9606.ENSP00000418668	0.813915
9606.ENSP00000418668	9606.ENSP00000284669	0.813915
9606.ENSP00000225430	9606.ENSP00000311430	0.813802
9606.ENSP00000311430	9606.ENSP00000225430	0.813802
9606.ENSP00000274255	9606.ENSP00000325290	0.813765
9606.ENSP00000325290	9606.ENSP00000274255	0.813765
9606.ENSP00000228850	9606.ENSP00000379263	0.813749
9606.ENSP00000379263	9606.ENSP00000228850	0.813749
9606.ENSP00000286548	9606.ENSP00000400717	0.813681
9606.ENSP00000400717	9606.ENSP00000286548	0.813681
9606.ENSP00000262030	9606.ENSP00000322439	0.813648
9606.ENSP00000322439	9606.ENSP00000262030	0.813648
9606.ENSP00000394770	9606.ENSP00000455507	0.813618
9606.ENSP00000455507	9606.ENSP00000394770	0.813618
9606.ENSP00000376623	9606.ENSP00000466799	0.813598
9606.ENSP00000466799	9606.ENSP00000376623	0.813598
9606.ENSP00000393241	9606.ENSP00000477781	0.813511
9606.ENSP00000477781	9606.ENSP00000393241	0.813511
9606.ENSP00000171887	9606.ENSP00000319756	0.813497
9606.ENSP00000319756	9606.ENSP00000171887	0.813497
9606.ENSP00000261383	9606.ENSP00000404232	0.813494
9606.ENSP00000404232	9606.ENSP00000261383	0.813494
9606.ENSP00000273550	9606.ENSP00000419449	0.813484
9606.ENSP00000419449	9606.ENSP00000273550	0.813484
9606.ENSP00000386717	9606.ENSP00000472985	0.813477
9606.ENSP00000472985	9606.ENSP00000386717	0.813477
9606.ENSP00000314004	9606.ENSP00000426654	0.813474
9606.ENSP00000426654	9606.ENSP00000314004	0.813474
9606.ENSP00000269053	9606.ENSP00000287748	0.813422
9606.ENSP00000287748	9606.ENSP00000269053	0.813422
9606.ENSP00000305529	9606.ENSP00000371018	0.813408
9606.ENSP00000371018	9606.ENSP00000305529	0.813408
9606.ENSP00000340982	9606.ENSP00000374490	0.813398
9606.ENSP00000374490	9606.ENSP00000340982	0.813398
9606.ENSP00000009530	9606.ENSP00000364114	0.813329
9606.ENSP00000364114	9606.ENSP00000009530	0.813329
9606.ENSP00000262726	9606.ENSP00000374490	0.813298
9606.ENSP00000296674	9606.ENSP00000477781	0.813298
9606.ENSP00000374490	9606.ENSP00000262726	0.813298
9606.ENSP00000477781	9606.ENSP00000296674	0.813298
9606.ENSP00000252711	9606.ENSP00000268379	0.813166
9606.ENSP00000268379	9606.ENSP00000252711	0.813166
9606.ENSP00000355028	9606.ENSP00000356705	0.813119
9606.ENSP00000356705	9606.ENSP00000355028	0.813119
9606.ENSP00000341826	9606.ENSP00000376309	0.813063
9606.ENSP00000376309	9606.ENSP00000341826	0.813063
9606.ENSP00000295201	9606.ENSP00000465589	0.813059
9606.ENSP00000465589	9606.ENSP00000295201	0.813059
9606.ENSP00000184183	9606.ENSP00000334996	0.812979
9606.ENSP00000334996	9606.ENSP00000184183	0.812979
9606.ENSP00000318355	9606.ENSP00000474840	0.812972
9606.ENSP00000474840	9606.ENSP00000318355	0.812972
9606.ENSP00000234590	9606.ENSP00000378669	0.812958
9606.ENSP00000378669	9606.ENSP00000234590	0.812958
9606.ENSP00000263413	9606.ENSP00000378130	0.812944
9606.ENSP00000378130	9606.ENSP00000263413	0.812944
9606.ENSP00000356319	9606.ENSP00000406145	0.812860
9606.ENSP00000406145	9606.ENSP00000356319	0.812860
9606.ENSP00000414321	9606.ENSP00000477781	0.812855
9606.ENSP00000477781	9606.ENSP00000414321	0.812855
9606.ENSP00000325905	9606.ENSP00000452123	0.812771
9606.ENSP00000452123	9606.ENSP00000325905	0.812771
9606.ENSP00000296161	9606.ENSP00000353512	0.812743
9606.ENSP00000353512	9606.ENSP00000296161	0.812743
9606.ENSP00000363117	9606.ENSP00000393312	0.812740
9606.ENSP00000393312	9606.ENSP00000363117	0.812740
9606.ENSP00000291860	9606.ENSP00000336769	0.812717
9606.ENSP00000336769	9606.ENSP00000291860	0.812717
9606.ENSP00000371331	9606.ENSP00000484342	0.812693
9606.ENSP00000484342	9606.ENSP00000371331	0.812693
9606.ENSP00000410059	9606.ENSP00000418868	0.812646
9606.ENSP00000418868	9606.ENSP00000410059	0.812646
9606.ENSP00000324605	9606.ENSP00000464788	0.812627
9606.ENSP00000464788	9606.ENSP00000324605	0.812627
9606.ENSP00000245907	9606.ENSP00000264613	0.812516
9606.ENSP00000264613	9606.ENSP00000245907	0.812516
9606.ENSP00000356520	9606.ENSP00000392094	0.812437
9606.ENSP00000392094	9606.ENSP00000356520	0.812437
9606.ENSP00000382476	9606.ENSP00000386770	0.812359
9606.ENSP00000386770	9606.ENSP00000382476	0.812359
9606.ENSP00000262726	9606.ENSP00000349568	0.812357
9606.ENSP00000349568	9606.ENSP00000262726	0.812357
9606.ENSP00000330720	9606.ENSP00000383225	0.812332
9606.ENSP00000383225	9606.ENSP00000330720	0.812332
9606.ENSP00000259818	9606.ENSP00000318197	0.812315
9606.ENSP00000318197	9606.ENSP00000259818	0.812315
9606.ENSP00000339795	9606.ENSP00000346037	0.812313
9606.ENSP00000346037	9606.ENSP00000339795	0.812313
9606.ENSP00000377583	9606.ENSP00000381005	0.812312
9606.ENSP00000381005	9606.ENSP00000377583	0.812312
9606.ENSP00000309830	9606.ENSP00000472985	0.812310
9606.ENSP00000472985	9606.ENSP00000309830	0.812310
9606.ENSP00000304102	9606.ENSP00000350512	0.812274
9606.ENSP00000350512	9606.ENSP00000304102	0.812274
9606.ENSP00000295897	9606.ENSP00000416066	0.812266
9606.ENSP00000416066	9606.ENSP00000295897	0.812266
9606.ENSP00000355315	9606.ENSP00000359345	0.812206
9606.ENSP00000359345	9606.ENSP00000355315	0.812206
9606.ENSP00000318355	9606.ENSP00000454370	0.812152
9606.ENSP00000454370	9606.ENSP00000318355	0.812152
9606.ENSP00000365402	9606.ENSP00000452780	0.812072
9606.ENSP00000452780	9606.ENSP00000365402	0.812072
9606.ENSP00000245907	9606.ENSP00000295897	0.812011
9606.ENSP00000295897	9606.ENSP00000245907	0.812011
9606.ENSP00000329170	9606.ENSP00000362296	0.812009
9606.ENSP00000362296	9606.ENSP00000329170	0.812009
9606.ENSP00000301653	9606.ENSP00000310861	0.812008
9606.ENSP00000310861	9606.ENSP00000301653	0.812008
9606.ENSP00000266542	9606.ENSP00000329374	0.811978
9606.ENSP00000329374	9606.ENSP00000266542	0.811978
9606.ENSP00000392718	9606.ENSP00000402373	0.811900
9606.ENSP00000402373	9606.ENSP00000392718	0.811900
9606.ENSP00000339795	9606.ENSP00000388107	0.811877
9606.ENSP00000388107	9606.ENSP00000339795	0.811877
9606.ENSP00000379339	9606.ENSP00000464813	0.811837
9606.ENSP00000464813	9606.ENSP00000379339	0.811837
9606.ENSP00000217420	9606.ENSP00000367001	0.811820
9606.ENSP00000367001	9606.ENSP00000217420	0.811820
9606.ENSP00000316675	9606.ENSP00000369293	0.811805
9606.ENSP00000369293	9606.ENSP00000316675	0.811805
9606.ENSP00000290122	9606.ENSP00000365075	0.811748
9606.ENSP00000365075	9606.ENSP00000290122	0.811748
9606.ENSP00000355523	9606.ENSP00000365437	0.811673
9606.ENSP00000365437	9606.ENSP00000355523	0.811673
9606.ENSP00000307014	9606.ENSP00000330101	0.811660
9606.ENSP00000330101	9606.ENSP00000307014	0.811660
9606.ENSP00000225430	9606.ENSP00000379339	0.811625
9606.ENSP00000379339	9606.ENSP00000225430	0.811625
9606.ENSP00000358718	9606.ENSP00000479773	0.811563
9606.ENSP00000479773	9606.ENSP00000358718	0.811563
9606.ENSP00000333776	9606.ENSP00000471754	0.811428
9606.ENSP00000471754	9606.ENSP00000333776	0.811428
9606.ENSP00000333196	9606.ENSP00000474840	0.811401
9606.ENSP00000474840	9606.ENSP00000333196	0.811401
9606.ENSP00000322061	9606.ENSP00000378130	0.811400
9606.ENSP00000378130	9606.ENSP00000322061	0.811400
9606.ENSP00000253778	9606.ENSP00000349860	0.811381
9606.ENSP00000349860	9606.ENSP00000253778	0.811381
9606.ENSP00000301420	9606.ENSP00000385905	0.811378
9606.ENSP00000385905	9606.ENSP00000301420	0.811378
9606.ENSP00000262105	9606.ENSP00000480987	0.811374
9606.ENSP00000480987	9606.ENSP00000262105	0.811374
9606.ENSP00000353379	9606.ENSP00000355198	0.811342
9606.ENSP00000355198	9606.ENSP00000353379	0.811342
9606.ENSP00000344729	9606.ENSP00000396622	0.811289
9606.ENSP00000396622	9606.ENSP00000344729	0.811289
9606.ENSP00000334813	9606.ENSP00000437832	0.811272
9606.ENSP00000437832	9606.ENSP00000334813	0.811272
9606.ENSP00000243108	9606.ENSP00000362748	0.811262
9606.ENSP00000362748	9606.ENSP00000243108	0.811262
9606.ENSP00000222248	9606.ENSP00000307342	0.811239
9606.ENSP00000307342	9606.ENSP00000222248	0.811239
9606.ENSP00000216254	9606.ENSP00000264932	0.811204
9606.ENSP00000264932	9606.ENSP00000216254	0.811204
9606.ENSP00000273353	9606.ENSP00000439281	0.811173
9606.ENSP00000439281	9606.ENSP00000273353	0.811173
9606.ENSP00000287766	9606.ENSP00000377779	0.811087
9606.ENSP00000377779	9606.ENSP00000287766	0.811087
9606.ENSP00000360157	9606.ENSP00000366637	0.811077
9606.ENSP00000366637	9606.ENSP00000360157	0.811077
9606.ENSP00000207457	9606.ENSP00000349568	0.811038
9606.ENSP00000349568	9606.ENSP00000207457	0.811038
9606.ENSP00000326238	9606.ENSP00000334996	0.811003
9606.ENSP00000334996	9606.ENSP00000326238	0.811003
9606.ENSP00000364379	9606.ENSP00000481819	0.810998
9606.ENSP00000481819	9606.ENSP00000364379	0.810998
9606.ENSP00000263377	9606.ENSP00000378704	0.810995
9606.ENSP00000378704	9606.ENSP00000263377	0.810995
9606.ENSP00000221801	9606.ENSP00000473383	0.810984
9606.ENSP00000473383	9606.ENSP00000221801	0.810984
9606.ENSP00000334985	9606.ENSP00000364985	0.810965
9606.ENSP00000364985	9606.ENSP00000334985	0.810965
9606.ENSP00000257198	9606.ENSP00000365465	0.810964
9606.ENSP00000365465	9606.ENSP00000257198	0.810964
9606.ENSP00000419425	9606.ENSP00000463419	0.810905
9606.ENSP00000463419	9606.ENSP00000419425	0.810905
9606.ENSP00000229270	9606.ENSP00000445175	0.810863
9606.ENSP00000445175	9606.ENSP00000229270	0.810863
9606.ENSP00000217133	9606.ENSP00000369703	0.810668
9606.ENSP00000369703	9606.ENSP00000217133	0.810668
9606.ENSP00000348849	9606.ENSP00000418082	0.810633
9606.ENSP00000418082	9606.ENSP00000348849	0.810633
9606.ENSP00000344547	9606.ENSP00000355315	0.810624
9606.ENSP00000355315	9606.ENSP00000344547	0.810624
9606.ENSP00000285879	9606.ENSP00000314543	0.810541
9606.ENSP00000314543	9606.ENSP00000285879	0.810541
9606.ENSP00000369438	9606.ENSP00000383219	0.810509
9606.ENSP00000383219	9606.ENSP00000369438	0.810509
9606.ENSP00000331927	9606.ENSP00000410466	0.810490
9606.ENSP00000410466	9606.ENSP00000331927	0.810490
9606.ENSP00000207457	9606.ENSP00000333037	0.810477
9606.ENSP00000333037	9606.ENSP00000207457	0.810477
9606.ENSP00000419425	9606.ENSP00000439444	0.810477
9606.ENSP00000439444	9606.ENSP00000419425	0.810477
9606.ENSP00000318197	9606.ENSP00000341289	0.810473
9606.ENSP00000341289	9606.ENSP00000318197	0.810473
9606.ENSP00000346027	9606.ENSP00000449328	0.810464
9606.ENSP00000449328	9606.ENSP00000346027	0.810464
9606.ENSP00000325290	9606.ENSP00000334813	0.810372
9606.ENSP00000334813	9606.ENSP00000325290	0.810372
9606.ENSP00000461425	9606.ENSP00000470209	0.810360
9606.ENSP00000470209	9606.ENSP00000461425	0.810360
9606.ENSP00000419425	9606.ENSP00000485638	0.810318
9606.ENSP00000485638	9606.ENSP00000419425	0.810318
9606.ENSP00000386770	9606.ENSP00000417769	0.810277
9606.ENSP00000417769	9606.ENSP00000386770	0.810277
9606.ENSP00000385958	9606.ENSP00000477781	0.810215
9606.ENSP00000477781	9606.ENSP00000385958	0.810215
9606.ENSP00000311430	9606.ENSP00000313007	0.810188
9606.ENSP00000313007	9606.ENSP00000311430	0.810188
9606.ENSP00000352572	9606.ENSP00000380661	0.810147
9606.ENSP00000380661	9606.ENSP00000352572	0.810147
9606.ENSP00000229239	9606.ENSP00000386857	0.810137
9606.ENSP00000386857	9606.ENSP00000229239	0.810137
9606.ENSP00000167586	9606.ENSP00000246662	0.810113
9606.ENSP00000246662	9606.ENSP00000167586	0.810113
9606.ENSP00000335384	9606.ENSP00000432816	0.810111
9606.ENSP00000432816	9606.ENSP00000335384	0.810111
9606.ENSP00000282499	9606.ENSP00000378492	0.810103
9606.ENSP00000378492	9606.ENSP00000282499	0.810103
9606.ENSP00000265056	9606.ENSP00000480987	0.810098
9606.ENSP00000480987	9606.ENSP00000265056	0.810098
9606.ENSP00000232003	9606.ENSP00000273283	0.810085
9606.ENSP00000273283	9606.ENSP00000232003	0.810085
9606.ENSP00000329374	9606.ENSP00000450838	0.810052
9606.ENSP00000450838	9606.ENSP00000329374	0.810052
9606.ENSP00000252575	9606.ENSP00000278379	0.810049
